SMILES,C_log_index,DFT C NMR,ML C NMR,exp_result,DFT H NMR,H_log_index,ML H NMR,name,regio,predicted_y
c1cc(c2c(c1)[nH]nc2)N(=O)=O,6,114.3021,114.85,0,7.3667,15,7.62,comp363,14.9732,0
c1cc(c2c(c1)[nH]nc2)N(=O)=O,9,134.0121,134.46,1,8.5769,17,8.52,comp363,0.0,1
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,1,115.2069,118.75,1,6.6646,19,7.0,comp229,3.1608,1
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,2,136.2789,137.8,0,7.3717,20,7.71,comp229,17.7328,0
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,3,109.8466,110.45,0,7.0887,21,7.47,comp229,5.324,0
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,6,147.783,147.16,0,7.9931,22,8.04,comp229,16.3753,0
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,10,125.2947,127.49,0,6.8737,25,7.2,comp229,1.5503,0
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,11,127.7659,129.34,0,7.0254,26,7.29,comp229,0.0,1
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,12,125.7424,128.43,0,7.024,27,7.27,comp229,1.9456,0
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,13,127.4519,128.61,0,7.1746,28,7.34,comp229,0.0454,1
c1ccc(nc1)N(Cc1ccccc1)C(F)(F)F,14,124.7144,126.96,0,7.0796,29,7.52,comp229,2.7236,0
c1c(cc2c(c1)[nH]nc2)F,1,115.361,114.44,0,6.9432,11,7.19,comp357,15.8826,0
c1c(cc2c(c1)[nH]nc2)F,3,104.9884,105.52,0,7.1333,12,7.43,comp357,13.9633,0
c1c(cc2c(c1)[nH]nc2)F,6,108.3606,111.92,0,7.0318,13,7.5,comp357,9.4458,0
c1c(cc2c(c1)[nH]nc2)F,9,132.17,133.27,1,7.6023,15,7.89,comp357,0.0,1
c1ccc2c(c1N(CC)CC)n(c(=O)[nH]2)C,1,114.7625,111.65,0,6.6603,17,6.91,comp386,0.2934,0
c1ccc2c(c1N(CC)CC)n(c(=O)[nH]2)C,2,119.1796,122.3,0,6.706,18,7.38,comp386,7.5489999999999995,0
c1ccc2c(c1N(CC)CC)n(c(=O)[nH]2)C,3,101.9874,104.66,1,6.3406,19,7.23,comp386,0.0,1
c1c(cc2c(c1)[nH]nc2)C(=O)O,1,128.9095,128.5,0,8.0773,13,8.1,comp361,16.2897,0
c1c(cc2c(c1)[nH]nc2)C(=O)O,3,124.5374,123.14,0,8.3422,14,8.05,comp361,12.904000000000002,0
c1c(cc2c(c1)[nH]nc2)C(=O)O,6,107.2742,109.79,0,7.1266,15,7.49,comp361,6.5374,0
c1c(cc2c(c1)[nH]nc2)C(=O)O,9,134.3927,134.28,1,7.7620000000000005,17,8.0,comp361,0.0,1
n1nccc(c1C)Oc1cccnc1N,3,148.2258,150.53,0,8.4984,16,8.3,comp248,35.8013,0
n1nccc(c1C)Oc1cccnc1N,4,105.4649,112.44,0,5.8498,17,6.63,comp248,29.5163,0
n1nccc(c1C)Oc1cccnc1N,10,128.9901,125.48,0,7.0249,21,6.89,comp248,31.6269,0
n1nccc(c1C)Oc1cccnc1N,11,112.9268,114.83,1,6.5156,22,6.93,comp248,0.0,1
n1nccc(c1C)Oc1cccnc1N,12,146.7244,143.71,0,7.8791,23,7.93,comp248,28.72,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,2,108.8983,111.49,0,6.2203,18,6.65,comp370,3.372,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,3,121.4362,122.12,0,7.2978,19,7.34,comp370,17.3112,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,6,93.3927,97.06,1,7.037000000000001,20,7.5,comp370,0.0,1
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,9,133.375,136.58,0,7.5494,21,8.07,comp370,3.6537,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,11,125.5214,123.25,0,7.6881,22,8.24,comp370,12.4474,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,12,116.366,115.83,0,7.0187,23,7.18,comp370,17.729,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,14,114.3545,115.93,0,6.9499,24,7.16,comp370,17.4248,0
c1(ccc2c(c1)n(nc2)c1ccc(cc1)F)O,15,120.5794,122.31,0,7.4728,25,7.82,comp370,12.2037,0
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,2,126.882,123.36,0,7.8421,18,8.42,comp267,17.6826,0
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,3,124.9143,126.04,0,7.2092,19,7.49,comp267,11.2132,0
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,4,129.3733,129.63,0,7.2812,20,7.46,comp267,16.2573,0
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,5,116.0681,117.15,0,7.1567,21,7.25,comp267,8.186,0
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,16,118.1387,121.52,1,6.1595,23,6.52,comp267,0.0,1
c1(ccccc1F)n1nnc2c1[nH]c(=O)cc2,17,132.4106,131.51,0,7.5625,24,7.88,comp267,27.6828,0
c1c(cc2c(c1)[nH]nc2)C=O,1,124.9533,129.69,0,8.0185,12,7.91,comp358,16.6122,0
c1c(cc2c(c1)[nH]nc2)C=O,3,127.8791,124.38,0,7.746,13,7.96,comp358,17.8712,0
c1c(cc2c(c1)[nH]nc2)C=O,6,108.4296,110.52,0,7.1693,14,7.65,comp358,6.2432,0
c1c(cc2c(c1)[nH]nc2)C=O,9,134.4687,134.27,1,7.8062,16,8.02,comp358,0.0,1
c1ccc2c(c1)[nH]nc2,1,125.3736,125.85,0,7.1559,10,7.47,comp353,15.7093,0
c1ccc2c(c1)[nH]nc2,2,119.6558,121.1,0,6.9935,11,7.45,comp353,8.0821,0
c1ccc2c(c1)[nH]nc2,3,120.4789,120.0,0,7.5255,12,7.57,comp353,13.4908,0
c1ccc2c(c1)[nH]nc2,6,107.5186,110.14,0,7.1481,13,7.57,comp353,6.7989,0
c1ccc2c(c1)[nH]nc2,9,132.3639,131.62,1,7.6622,15,7.97,comp353,0.0,1
c1c(cc2c(c1)[nH]nc2)C#N,1,129.1762,131.16,0,7.3824,12,7.8,comp355,16.0173,0
c1c(cc2c(c1)[nH]nc2)C#N,3,127.0216,125.33,0,7.8229,13,7.79,comp355,17.4467,0
c1c(cc2c(c1)[nH]nc2)C#N,6,108.2302,111.83,0,7.146,14,7.7,comp355,6.9071,0
c1c(cc2c(c1)[nH]nc2)C#N,9,133.4532,134.26,1,7.744,16,8.08,comp355,0.0,1
c1(ccc2c(c1)[nH]nc2)O,2,108.2357,111.83,0,6.1821,11,6.62,comp354,5.1898,0
c1(ccc2c(c1)[nH]nc2)O,3,120.9891,121.09,0,7.2679,12,7.47,comp354,16.8561,0
c1(ccc2c(c1)[nH]nc2)O,6,91.6649,97.16,1,6.6182,13,7.09,comp354,1.1668,1
c1(ccc2c(c1)[nH]nc2)O,9,132.1199,132.57,0,7.4889,15,7.93,comp354,0.0,1
c1ccc(nc1OC)N1CCN(CC1)C(=O)OC(C)(C)C,1,99.4699,103.51,1,6.0025,22,6.59,comp219,0.0,1
c1ccc(nc1OC)N1CCN(CC1)C(=O)OC(C)(C)C,2,139.1526,139.64,0,7.1038,23,7.5,comp219,32.8652,0
c1ccc(nc1OC)N1CCN(CC1)C(=O)OC(C)(C)C,3,94.9022,105.09,1,5.7616,24,6.69,comp219,0.7067,1
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,6,157.7076,154.27,0,7.6575,28,8.25,comp174,56.5339,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,11,126.5139,129.41,0,7.8987,31,7.92,comp174,20.8526,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,14,115.3748,114.17,0,7.4779,32,7.42,comp174,20.9186,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,16,135.7918,132.24,0,7.4148,33,7.15,comp174,19.054000000000002,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,17,110.0788,117.19,1,7.2362,34,7.43,comp174,0.0,1
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,19,122.6607,123.33,0,7.0707,35,7.42,comp174,17.9501,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,20,134.80700000000002,137.94,0,6.9639999999999995,36,7.59,comp174,24.7491,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,21,120.5024,123.18,0,6.6761,37,7.34,comp174,18.8843,0
n1c(c(c(nc1)N[C@H](c1c(cn2c(c1)ncc2)c1ccccn1)C)C#N)N,22,149.9425,148.31,0,8.5155,38,8.42,comp174,23.4036,0
c1ccc2c(c1)nc(n2S(=O)(=O)N1CCOCC1)N,1,123.8031,122.26,0,7.0257,20,7.4,comp388,10.3391,0
c1ccc2c(c1)nc(n2S(=O)(=O)N1CCOCC1)N,2,119.5707,121.77,1,6.8816,21,7.49,comp388,0.0,1
c1ccc2c(c1)nc(n2S(=O)(=O)N1CCOCC1)N,3,111.4685,112.26,0,7.322,22,7.82,comp388,11.0856,0
c1ccc2c(c1)nc(n2S(=O)(=O)N1CCOCC1)N,6,117.4171,115.32,0,7.1369,23,7.9,comp388,0.0619,0
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,2,124.9518,126.41,1,6.9138,23,7.2,comp389,2.6508,1
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,3,106.0627,109.06,0,6.67,24,7.44,comp389,0.0,1
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,6,109.9355,115.04,0,6.5951,25,7.58,comp389,1.3583,0
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,13,128.5845,128.25,0,7.24,28,7.2,comp389,9.9951,0
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,14,126.7059,130.26,0,7.0358,29,7.37,comp389,15.2704,0
c1(ccc2c(c1)[nH]c(=O)[nH]2)c1c(cccc1OC(F)(F)F)Cl,15,121.8162,119.12,0,7.0916,30,7.34,comp389,10.8573,0
c1cnc2c(c1)cc[nH]2,1,115.1216,115.81,0,6.8369,10,6.92,comp335,17.153,0
c1cnc2c(c1)cc[nH]2,2,142.8788,142.84,0,8.0691,11,8.05,comp335,25.7213,0
c1cnc2c(c1)cc[nH]2,6,126.9964,126.83,0,7.6056,12,7.63,comp335,25.0897,0
c1cnc2c(c1)cc[nH]2,7,100.7676,101.69,1,6.3073,13,6.87,comp335,0.0,1
c1cnc2c(c1)cc[nH]2,8,121.8728,124.13,0,6.8943,14,7.45,comp335,15.3016,0
c1cnc(c(n1)N)C,1,139.96,141.38,0,7.598,9,8.05,comp285,29.2208,0
c1cnc(c(n1)N)C,2,133.4117,133.16,1,7.5959,10,8.01,comp285,0.0,1
c1cnc(c(n1)N)C(=O)N,1,146.3757,146.11,0,7.7923,11,8.14,comp286,34.7983,0
c1cnc(c(n1)N)C(=O)N,2,128.4315,130.29,1,7.3154,12,8.17,comp286,0.0,1
c1(c(c(ccc1)N)C1=NOCC1)C,4,112.3822,112.13,1,6.2756,14,6.74,comp277,0.0404,1
c1(c(c(ccc1)N)C1=NOCC1)C,5,129.2702,129.22,0,6.7639,15,7.05,comp277,25.9336,0
c1(c(c(ccc1)N)C1=NOCC1)C,6,117.8168,119.04,1,6.2738,16,6.8,comp277,0.0,1
c1(cncc(n1)N1C[C@H](N(CC1)C(=O)OC(C)(C)C)C)OC,2,123.4311,126.33,1,7.4269,23,7.69,comp203,0.0,1
c1(cncc(n1)N1C[C@H](N(CC1)C(=O)OC(C)(C)C)C)OC,4,117.9999,127.36,0,7.2532,24,7.78,comp203,0.3239,0
c1c(nnc(c1)c1cn(nc1)C1CCN(CC1)C(=O)OC(C)(C)C)N,1,109.2068,112.29,1,6.132000000000001,26,7.22,comp34,0.0,1
c1c(nnc(c1)c1cn(nc1)C1CCN(CC1)C(=O)OC(C)(C)C)N,6,120.3845,124.29,0,6.8187,27,7.41,comp34,30.8902,0
c1c(nnc(c1)c1cn(nc1)C1CCN(CC1)C(=O)OC(C)(C)C)N,8,118.1564,125.77,0,7.1899,28,7.56,comp34,20.4265,0
c1c(nnc(c1)c1cn(nc1)C1CCN(CC1)C(=O)OC(C)(C)C)N,11,137.774,136.35,0,8.2399,29,7.93,comp34,19.2263,0
c1cnc(c(n1)N)C1CC1,1,138.8325,140.98,0,7.5544,11,8.04,comp284,30.7091,0
c1cnc(c(n1)N)C1CC1,2,133.0655,132.68,1,7.5354,12,8.06,comp284,0.0,1
c1c(ncc(n1)N)C(=O)OCC,1,145.9846,145.94,0,8.6387,13,8.72,comp289,40.897,0
c1c(ncc(n1)N)C(=O)OCC,4,126.7402,129.8,1,7.5644,14,8.25,comp289,0.0,1
c1ccc2c(c1)n(nc2)Cc1ccccc1,1,124.7506,126.52,0,6.9582,17,7.43,comp364,12.673,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,2,119.6123,121.29,0,6.8973,18,7.43,comp364,3.8159,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,3,120.3777,120.51,0,7.5138,19,7.55,comp364,10.1896,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,6,109.4367,109.7,0,6.7994,20,7.42,comp364,3.0509,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,9,130.4744,131.66,1,7.5972,21,7.86,comp364,0.0,1
c1ccc2c(c1)n(nc2)Cc1ccccc1,12,125.2407,127.08,0,7.2674,24,7.42,comp364,14.8138,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,13,127.588,128.76,0,7.2395,25,7.31,comp364,9.7488,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,14,126.6527,128.09,0,7.0456,26,7.26,comp364,12.5004,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,15,128.6419,128.76,0,6.9374,27,7.31,comp364,10.3815,0
c1ccc2c(c1)n(nc2)Cc1ccccc1,16,126.4557,127.08,0,6.3645,28,7.42,comp364,13.0685,0
c1cnc(c(n1)N)Cl,1,140.0577,143.65,0,7.558,9,8.05,comp292,30.6583,0
c1cnc(c(n1)N)Cl,2,131.0181,133.34,1,7.3426,10,8.12,comp292,0.0,1
c1(cccc(n1)N)F,2,95.8766,102.06,1,5.8946,9,6.55,comp296,0.3852,1
c1(cccc(n1)N)F,3,140.2788,141.54,0,7.1189,10,7.54,comp296,36.7933,0
c1(cccc(n1)N)F,4,100.3313,106.69,0,5.9049,11,6.81,comp296,0.0,0
c1cnc2c(c1Cl)c(c[nH]2)N(=O)=O,1,121.2415,118.31,1,7.0271,14,7.28,comp334,0.0,1
c1cnc2c(c1Cl)c(c[nH]2)N(=O)=O,2,144.4729,147.08,0,7.9098,15,7.85,comp334,5.0805,0
c1cnc2c(c1Cl)c(c[nH]2)N(=O)=O,9,126.1914,120.03,0,7.7744,16,7.83,comp334,4.2806,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,1,128.6901,129.7,1,6.7789,26,7.04,comp163,1.1576,1
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,2,119.8893,120.19,0,6.7581,27,7.25,comp163,0.0,1
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,4,138.5442,139.23,0,6.4919,28,7.5,comp163,5.1721,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,8,131.8651,129.48,0,6.8933,29,7.17,comp163,12.3768,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,9,127.0277,128.1,0,7.1303,30,7.18,comp163,9.8793,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,10,127.4373,127.97,0,7.1764,31,7.25,comp163,12.2537,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,11,127.4916,128.25,0,7.1995,32,7.24,comp163,9.1652,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,12,131.1332,129.98,0,7.6823,33,7.28,comp163,12.0894,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,14,130.0467,131.06,0,6.0033,34,7.49,comp163,14.789000000000001,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,15,126.3667,125.85,0,7.0122,35,7.13,comp163,12.515999999999998,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,16,128.366,129.34,0,7.1382,36,7.18,comp163,14.5718,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,17,130.8606,130.48,0,7.1407,37,7.17,comp163,13.8483,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,21,131.3981,129.68,0,7.1023,38,7.17,comp163,12.6712,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,22,127.1677,128.05,0,7.1972,39,7.17,comp163,10.4786,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,23,127.9396,127.97,0,7.2732,40,7.25,comp163,11.2479,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,24,126.7517,128.3,0,7.331,41,7.24,comp163,10.3145,0
c1cn(cn1)C(c1ccccc1)(c1ccccc1Cl)c1ccccc1,25,133.4452,129.79,0,7.412000000000001,42,7.28,comp163,12.0899,0
c1cncc(n1)N1CCC1,1,141.4827,142.3,0,7.7375,11,8.07,comp293,26.315,0
c1cncc(n1)N1CCC1,2,132.9042,134.56,1,7.6485,12,8.12,comp293,0.7589,1
c1cncc(n1)N1CCC1,4,128.6856,130.94,0,7.5231,13,8.22,comp293,0.0,0
c1c(ncc(n1)N)CC(C)C,1,141.1419,143.19,0,7.6507,12,7.72,comp291,32.6487,0
c1c(ncc(n1)N)CC(C)C,4,128.0046,129.74,1,7.6049,13,8.09,comp291,0.0,1
c1ncc2c(c1OC)ccn2C,1,118.038,123.78,0,7.5181,13,7.73,comp330,13.1374,0
c1ncc2c(c1OC)ccn2C,3,124.3188,127.13,0,8.0844,14,8.47,comp330,15.5919,0
c1ncc2c(c1OC)ccn2C,9,98.7188,101.66,1,6.441,18,7.08,comp330,0.0,1
c1ncc2c(c1OC)ccn2C,10,127.1397,129.29,0,6.5229,19,7.0,comp330,16.7988,0
c1(ccc2c(n1)cc[nH]2)C(=O)C,2,115.1433,117.79,0,7.9606,13,8.05,comp301,20.4508,0
c1(ccc2c(n1)cc[nH]2)C(=O)C,3,115.4849,117.3,0,7.292999999999999,14,7.72,comp301,22.894000000000002,0
c1(ccc2c(n1)cc[nH]2)C(=O)C,7,106.3704,103.17,1,6.6961,15,7.26,comp301,0.0,1
c1(ccc2c(n1)cc[nH]2)C(=O)C,8,125.6276,129.63,0,7.0231,16,7.78,comp301,15.5689,0
c1(ccc2c(n1)cc[nH]2)C,2,115.3138,117.69,0,6.8035,11,7.23,comp307,17.8505,0
c1(ccc2c(n1)cc[nH]2)C,3,115.3753,117.74,0,7.1417,12,7.6,comp307,25.6414,0
c1(ccc2c(n1)cc[nH]2)C,7,105.5042,102.28,1,6.5391,13,7.13,comp307,0.0,1
c1(ccc2c(n1)cc[nH]2)C,8,123.4386,127.44,0,6.8897,14,7.68,comp307,17.6573,0
c1(cnc2c(c1Cl)ccn2C)N(=O)=O,2,141.694,141.94,0,8.7019,15,8.64,comp337,25.4472,0
c1(cnc2c(c1Cl)ccn2C)N(=O)=O,8,102.1775,101.07,1,6.6139,16,7.24,comp337,0.0,1
c1(cnc2c(c1Cl)ccn2C)N(=O)=O,9,129.4313,132.23,0,6.957999999999999,17,7.26,comp337,12.6626,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,1,115.2377,116.42,0,6.8011,19,6.94,comp346,12.0871,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,2,142.1476,140.87,0,7.9978,20,7.97,comp346,24.7092,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,6,125.6029,128.0,0,7.506,21,7.66,comp346,23.8383,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,7,97.2737,102.01,1,6.2532,22,6.87,comp346,0.5742,1
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,12,102.9164,102.56,0,6.232,24,6.62,comp346,0.3806,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,14,98.8352,101.44,0,6.0671,25,6.14,comp346,0.0,0
c1cnc2c(c1)cc([nH]2)c1c(cc(cc1)OC)N,15,131.1207,131.28,0,7.2456,26,7.3,comp346,30.9593,0
c1nc(c2c(c1)cc[nH]2)C,1,138.754,139.07,0,7.9468,11,8.12,comp326,22.2885,0
c1nc(c2c(c1)cc[nH]2)C,6,112.6126,111.77,0,7.1218,12,7.46,comp326,17.2738,0
c1nc(c2c(c1)cc[nH]2)C,7,102.4171,102.33,1,6.3251,13,6.66,comp326,0.0,1
c1nc(c2c(c1)cc[nH]2)C,8,123.2651,125.67,0,6.8608,14,7.56,comp326,19.3417,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,2,141.671,144.77,0,7.7371,20,8.02,comp273,28.0054,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,3,105.4343,105.81,1,6.7055,21,7.27,comp273,0.0,1
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,10,104.8711,102.97,0,6.9364,24,7.02,comp273,15.6238,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,12,122.5367,120.82,0,8.0795,25,7.82,comp273,30.1244,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,13,125.2136,125.6,0,7.4469,26,7.61,comp273,27.0534,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,14,125.3114,121.54,0,8.0307,27,8.08,comp273,28.9408,0
n1ccc2c(c1N)oc(c2)c1cccc2c1scn2,18,151.4726,155.94,0,8.3141,28,8.12,comp273,36.0771,0
c1(cc(cc(n1)N)C(F)(F)F)C#N,2,114.374,114.07,1,6.8383,14,7.77,comp297,1.0263,1
c1(cc(cc(n1)N)C(F)(F)F)C#N,4,103.6887,105.14,0,6.417000000000001,15,7.25,comp297,0.0,1
c1ccc2c(n1)cc[nH]2,1,142.9911,143.31,0,8.2775,10,8.2,comp312,26.4358,0
c1ccc2c(n1)cc[nH]2,2,115.352,116.87,0,6.8167,11,7.34,comp312,17.7392,0
c1ccc2c(n1)cc[nH]2,3,114.6745,120.88,0,7.2119,12,7.66,comp312,25.5016,0
c1ccc2c(n1)cc[nH]2,7,105.9376,103.27,1,6.6296,13,7.23,comp312,0.0,1
c1ccc2c(n1)cc[nH]2,8,124.0735,128.26,0,6.9882,14,7.75,comp312,17.8303,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,1,125.9103,127.89,0,6.9216,23,7.18,comp214,17.4406,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,2,127.8289,129.48,0,7.031000000000001,24,7.25,comp214,13.0422,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,3,130.8127,130.37,0,7.1403,25,7.18,comp214,18.1499,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,5,132.4087,130.36,0,6.0407,26,7.43,comp214,19.7467,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,6,128.9837,129.22,0,6.882999999999999,27,7.28,comp214,13.3121,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,9,114.4382,112.02,1,6.1149,28,6.4,comp214,0.1842,1
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,14,101.9899,106.82,0,4.6706,30,6.57,comp214,0.0,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,18,129.7177,128.35,0,6.7936,35,6.9,comp214,8.7732,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,19,128.5659,128.61,0,7.1976,36,7.21,comp214,10.7211,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,20,126.167,126.45,0,7.2367,37,7.19,comp214,9.9839,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,21,128.7964,128.62,0,7.3226,38,7.36,comp214,30.0,0
c1ccc(cc1)Sc1cc(=O)[nH]c(c1)CCc1ccccc1,22,127.7382,128.43,0,6.9752,39,7.28,comp214,10.1313,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,2,115.8529,119.47,0,7.1583,25,7.44,comp440,12.1582,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,7,102.9023,99.23,1,6.9236,26,7.12,comp440,0.0,1
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,11,126.3059,126.92,0,7.6946,27,7.65,comp440,16.741,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,12,115.67,116.48,0,6.9179,28,6.99,comp440,10.9519,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,14,115.5195,116.31,0,6.9743,29,7.01,comp440,10.5453,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,15,125.2587,126.98,0,7.9473,30,7.95,comp440,16.7409,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,19,126.7492,129.5,0,7.5321,34,7.86,comp440,18.2546,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,20,113.9784,115.52,0,6.8782,35,7.12,comp440,11.8712,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,22,115.2522,115.52,0,6.9345,36,7.12,comp440,12.1205,0
c1(cc(c2c(n1)cc(o2)c1ccc(cc1)F)C)c1ccc(cc1)F,23,130.5028,129.5,0,8.2656,37,7.86,comp440,18.0706,0
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,2,142.292,144.65,0,7.7719,20,8.01,comp271,28.5627,0
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,3,104.9038,105.91,1,6.6622,21,7.15,comp271,0.0,1
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,10,103.6756,101.75,0,6.7045,24,7.22,comp271,12.8252,0
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,12,129.1376,126.73,0,7.4803,25,6.8,comp271,28.7561,0
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,16,145.0746,147.2,0,10.0681,26,9.06,comp271,34.4368,0
n1ccc2c(c1N)oc(c2)c1csc2c1cnnc2,19,143.4158,144.88,0,9.2619,27,8.74,comp271,36.7917,0
n1ccc2c(c1Cl)cc[nH]2,2,139.734,140.83,0,7.7983,11,8.18,comp320,19.7841,0
n1ccc2c(c1Cl)cc[nH]2,3,103.17399999999999,105.45,0,6.7497,12,7.22,comp320,18.2784,0
